event_date,user_id,id,latitude,longitude,city,state,district,HUB
2021-08-25 15:43:58,159354,223196,-15.8369439,-47.9822984,Brasília,DF,,
2021-08-25 15:44:01,159354,223196,-15.8369439,-47.9822984,Brasília,DF,,
2021-08-25 15:45:38,148137,142258,-23.4623718,-46.8189434,Santana de Parnaíba,SP,Colinas da Anhanguera,
2021-08-25 15:45:56,1007670,297898,-23.6985012,-46.54835,São Bernardo do Campo,SP,Baeta Neves,
2021-08-25 15:46:21,179117,297901,-23.4776811,-46.5930245,São Paulo,SP,Vila Nivi,
2021-08-25 15:47:42,119814,152979,-23.0003709,-43.365895,Rio de Janeiro,RJ,Barra da Tijuca,Barra
2021-08-25 15:49:07,178922,297559,-23.5994066,-46.6159423,São Paulo,SP,Vila Gumercindo,
2021-08-25 15:50:43,1007676,297906,-23.619745,-46.4180387,São Paulo,SP,Iguatemi,
2021-08-25 15:51:14,179120,297905,-15.9445256,-47.8195801,Brasília,DF,,
2021-08-25 15:51:32,148137,142258,-23.4623718,-46.8189434,Santana de Parnaíba,SP,Colinas da Anhanguera,
2021-08-25 15:52:17,178922,297559,-23.5994066,-46.6159423,São Paulo,SP,Vila Gumercindo,
2021-08-25 15:54:41,179125,297910,-15.833008,-47.9875608,Brasília,DF,Guará II,
2021-08-25 15:54:47,156363,235793,-23.6912176,-46.5433307,São Bernardo do Campo,SP,Baeta Neves,
2021-08-25 15:54:55,170115,278039,-25.3840201,-49.2946493,Curitiba,PR,Pilarzinho,
2021-08-25 15:55:12,172186,290358,-23.5323932,-46.6828897,São Paulo,SP,Perdizes,
2021-08-25 15:55:17,124023,134079,-23.6037537,-46.6755671,São Paulo,SP,Vila Olímpia,
2021-08-25 15:55:45,178166,296211,-23.5198534,-46.5662651,São Paulo,SP,Parque Novo Mundo,
2021-08-25 15:55:58,179118,292822,-23.5266074,-46.7008343,São Paulo,SP,Vila Romana,Vila Olímpia
2021-08-25 15:56:12,179119,297903,-22.8883496,-43.436699,Rio de Janeiro,RJ,Realengo,
2021-08-25 15:56:44,179124,297911,-22.9876339,-43.3222533,Rio de Janeiro,RJ,Itanhangá,
2021-08-25 15:57:05,141160,190340,-22.9061546,-43.10099,Niterói,RJ,Icaraí,
2021-08-25 15:57:12,107978,69250,-22.913357,-43.2224084,Rio de Janeiro,RJ,Maracanã,
2021-08-25 15:57:28,119178,196275,-22.9902757,-43.4859567,Rio de Janeiro,RJ,Vargem Pequena,
2021-08-25 15:57:30,119178,196275,-22.9902757,-43.4859567,Rio de Janeiro,RJ,Vargem Pequena,
2021-08-25 15:59:11,175272,290701,-23.0242264,-43.4607556,Rio de Janeiro,RJ,Recreio dos Bandeirantes,
2021-08-25 16:00:05,86393,223979,-15.8200974,-47.9014186,Brasília,DF,,
2021-08-25 16:00:15,86393,223979,-15.8200974,-47.9014186,Brasília,DF,,
2021-08-25 16:00:24,86393,223979,-15.8200974,-47.9014186,Brasília,DF,,
2021-08-25 16:00:30,179097,297865,-22.9130478,-43.2347119,Rio de Janeiro,RJ,Maracanã,
2021-08-25 16:01:48,179097,297865,-22.9130478,-43.2347119,Rio de Janeiro,RJ,Maracanã,
2021-08-25 16:02:03,178050,295960,-22.9388469,-43.0157282,Niterói,RJ,Engenho do Mato,
2021-08-25 16:02:59,59400,93623,-22.9336352,-43.1757201,Rio de Janeiro,RJ,Flamengo,
2021-08-25 16:03:01,178487,296762,-23.6159381,-46.7417648,São Paulo,SP,Vila Andrade,
2021-08-25 16:03:15,177463,294848,-22.8889733,-43.3184141,Rio de Janeiro,RJ,Quintino Bocaiuva,
2021-08-25 16:03:35,86393,223979,-15.8200974,-47.9014186,Brasília,DF,,
2021-08-25 16:04:42,127200,288747,-23.5660275,-46.6421184,São Paulo,SP,Bela Vista,
2021-08-25 16:04:44,100170,47693,-22.9652963,-43.2172889,Rio de Janeiro,RJ,Jardim Botânico,
2021-08-25 16:04:44,127200,288747,-23.5660275,-46.6421184,São Paulo,SP,Bela Vista,
2021-08-25 16:06:54,175052,297632,-22.7645726,-43.4370663,Nova Iguaçu,RJ,Essolândia,
2021-08-25 16:08:35,168536,261132,-22.8787096,-43.2630278,Rio de Janeiro,RJ,Maria da Graça,
2021-08-25 16:09:42,179132,297924,-23.622997,-46.6511445,São Paulo,SP,Planalto Paulista,
2021-08-25 16:09:53,57014,231338,-22.9388077,-43.1764534,Rio de Janeiro,RJ,Flamengo,
2021-08-25 16:10:17,179132,297924,-23.622997,-46.6511445,São Paulo,SP,Planalto Paulista,
2021-08-25 16:11:17,71849,297927,-22.7906715,-43.3985141,São João de Meriti,RJ,Vila Zulmira,
2021-08-25 16:11:20,155493,233200,-23.6421755,-46.5372305,Santo André,SP,Jardim,
2021-08-25 16:12:52,1007705,297937,-22.8492025,-47.1132645,Campinas,SP,Jardim São Marcos,
2021-08-25 16:13:57,155493,233200,-23.6421755,-46.5372305,Santo André,SP,Jardim,
2021-08-25 16:17:05,168536,261132,-22.8787096,-43.2630278,Rio de Janeiro,RJ,Maria da Graça,
2021-08-25 16:20:05,141984,192804,-23.0193127,-43.4703157,Rio de Janeiro,RJ,Recreio dos Bandeirantes,
2021-08-25 16:21:17,1007714,297941,-22.8884713,-43.1113364,Niterói,RJ,São Lourenço,
2021-08-25 16:21:34,990116,282688,-22.8674835,-43.1058705,Niterói,RJ,Barreto,
2021-08-25 16:22:13,177463,294848,-22.8889733,-43.3184141,Rio de Janeiro,RJ,Quintino Bocaiuva,
2021-08-25 16:23:14,177946,295734,-22.9366658,-43.3265235,Rio de Janeiro,RJ,Freguesia de Jacarepaguá,Barra
2021-08-25 16:24:08,171678,283476,-22.9562943,-43.1881662,Rio de Janeiro,RJ,Botafogo,
2021-08-25 16:24:15,1007716,297948,-25.498982,-49.3439882,Curitiba,PR,,
2021-08-25 16:24:30,1007716,297948,-25.498982,-49.3439882,Curitiba,PR,,
2021-08-25 16:25:50,19102,297318,-22.8888289,-43.283444,Rio de Janeiro,RJ,Cachambi,
2021-08-25 16:26:27,162610,296038,-23.5545658,-46.4529289,São Paulo,SP,Vila Carmosina,
2021-08-25 16:26:37,179143,297949,-22.8069083,-43.3239016,Rio de Janeiro,RJ,Jardim America,
2021-08-25 16:26:59,57014,231338,-22.9388077,-43.1764534,Rio de Janeiro,RJ,Flamengo,
2021-08-25 16:27:06,135914,297887,-22.8858165,-43.3030837,Rio de Janeiro,RJ,Piedade,
2021-08-25 16:28:20,167762,268972,-22.9354714,-43.3587907,Rio de Janeiro,RJ,Pechincha,
2021-08-25 16:29:20,153201,295580,-23.5721498,-46.7292079,São Paulo,SP,Vila Indiana,
2021-08-25 16:30:11,179045,297788,-23.5899591,-46.7426358,São Paulo,SP,Jardim das Vertentes,
2021-08-25 16:30:31,176363,276021,-25.4511514,-49.0693297,Piraquara,PR,,
2021-08-25 16:30:37,168488,273531,-22.8460746,-42.0484904,,RJ,,
2021-08-25 16:31:14,179147,297955,-22.8342188,-43.0104185,São Gonçalo,RJ,Colubandê,
2021-08-25 16:32:00,155276,232461,-22.9844574,-43.2035344,Rio de Janeiro,RJ,Ipanema,
2021-08-25 16:32:28,179085,297851,-22.9402446,-43.1768824,Rio de Janeiro,RJ,Flamengo,
2021-08-25 16:33:10,118400,248841,-23.5982114,-46.7969615,São Paulo,SP,Parque Ipe,
2021-08-25 16:33:42,118400,248841,-23.5982114,-46.7969615,São Paulo,SP,Parque Ipe,
2021-08-25 16:33:42,171618,297960,-22.980337,-43.2354111,Rio de Janeiro,RJ,Gávea,
2021-08-25 16:33:58,153201,295580,-23.5721498,-46.7292079,São Paulo,SP,Vila Indiana,
2021-08-25 16:35:11,179149,297957,-22.9203675,-43.2104956,Rio de Janeiro,RJ,Rio Comprido,
2021-08-25 16:35:58,1007736,297964,-22.9306503,-43.1893388,Rio de Janeiro,RJ,Laranjeiras,
2021-08-25 16:39:45,146345,206100,-23.5616337,-46.6836205,São Paulo,SP,Pinheiros,
2021-08-25 16:39:57,135125,295446,-23.4706772,-46.8673539,Santana de Parnaíba,SP,Tamboré,
2021-08-25 16:40:20,159050,203749,-15.8007426,-48.0112437,Brasília,DF,St. Hab. Vicente Pires,
2021-08-25 16:40:31,128189,150104,-22.9062433,-43.1072631,Niterói,RJ,Icaraí,
2021-08-25 16:41:43,135914,297887,-22.8858165,-43.3030837,Rio de Janeiro,RJ,Piedade,
2021-08-25 16:42:15,179152,297966,-23.5284635,-46.5045116,São Paulo,SP,Vila Ré,
2021-08-25 16:42:45,802160,130077,-22.8617471,-43.3504918,Rio de Janeiro,RJ,Oswaldo Cruz,
2021-08-25 16:43:01,179153,297967,-23.6149301,-46.5821909,São Paulo,SP,Cidade Nova Heliópolis,São Bernardo do Campo
2021-08-25 16:43:20,179149,297957,-22.9203675,-43.2104956,Rio de Janeiro,RJ,Rio Comprido,
2021-08-25 16:43:39,179149,297957,-22.9203675,-43.2104956,Rio de Janeiro,RJ,Rio Comprido,
2021-08-25 16:46:56,102666,95612,-23.6122451,-46.5949049,São Paulo,SP,Ipiranga,
2021-08-25 16:47:25,176725,293456,-22.9293081,-43.2337482,Rio de Janeiro,RJ,Tijuca,
2021-08-25 16:48:22,94760,171108,-23.6259621,-46.5694835,São Caetano do Sul,SP,Centro,
2021-08-25 16:50:00,673001,54501,-22.8449049,-42.0334903,Cabo Frio,RJ,Jardim Esperança,
2021-08-25 16:50:10,179132,297924,-23.622997,-46.6511445,São Paulo,SP,Planalto Paulista,
2021-08-25 16:50:40,1007744,297972,-23.6360181,-46.8999617,Embu das Artes,SP,Jardim dos Ipes,
2021-08-25 16:50:55,1007744,297972,-23.6360181,-46.8999617,Embu das Artes,SP,Jardim dos Ipes,
2021-08-25 16:51:24,1007745,297974,-23.4720722,-46.5379938,Guarulhos,SP,Vila Zanardi,
2021-08-25 16:51:53,1007744,297972,-23.6360181,-46.8999617,Embu das Artes,SP,Jardim dos Ipes,
2021-08-25 16:52:04,178050,295960,-22.9388469,-43.0157282,Niterói,RJ,Engenho do Mato,
2021-08-25 16:52:04,1007744,297977,-23.6360706,-46.8987728,Embu das Artes,SP,Jardim dos Ipes,
2021-08-25 16:52:07,177463,294848,-22.8889733,-43.3184141,Rio de Janeiro,RJ,Quintino Bocaiuva,
2021-08-25 16:52:43,172144,283776,-22.9191337,-43.237653,Rio de Janeiro,RJ,Vila Isabel,
2021-08-25 16:53:47,179157,297976,-23.4469797,-46.5169551,Guarulhos,SP,Jardim Bom Clima,
2021-08-25 16:54:36,179147,297955,-22.8342188,-43.0104185,São Gonçalo,RJ,Colubandê,
2021-08-25 16:55:09,56475,6630,-23.5596713,-46.622617,São Paulo,SP,Cambuci,
2021-08-25 16:55:45,1007750,297978,-23.6871087,-46.5249502,Santo André,SP,Vila Bela Vista,
2021-08-25 16:57:28,159850,199146,-23.6034477,-46.7972708,São Paulo,SP,Jardim Amaralina,Vila Olímpia
2021-08-25 16:57:30,159850,199146,-23.6034477,-46.7972708,São Paulo,SP,Jardim Amaralina,Vila Olímpia
2021-08-25 16:58:11,68640,7147,-22.997344,-43.259648,Rio de Janeiro,RJ,São Conrado,
2021-08-25 17:03:17,175052,297929,-23.5557714,-46.6395571,São Paulo,SP,,
2021-08-25 17:07:37,1007757,297989,-22.757364,-43.3057985,Duque de Caxias,RJ,Gramacho,
2021-08-25 17:08:44,177463,294848,-22.8889733,-43.3184141,Rio de Janeiro,RJ,Quintino Bocaiuva,
2021-08-25 17:08:45,51049,32694,-15.8505476,-47.7642052,Brasília,DF,,Brasília
2021-08-25 17:09:14,30832,40075,-15.8381431,-48.017976,Brasília,DF,,
2021-08-25 17:09:40,179165,297989,-22.757364,-43.3057985,Duque de Caxias,RJ,Gramacho,
2021-08-25 17:09:57,67951,131767,-23.5711153,-46.7452802,São Paulo,SP,Vila Butantã,
2021-08-25 17:11:16,158996,260271,-22.805265,-43.2566293,Rio de Janeiro,RJ,,
2021-08-25 17:11:25,165753,265650,-25.393457,-49.2322615,Curitiba,PR,Bacacheri,
2021-08-25 17:14:51,1007737,297968,-23.4026906,-47.0061203,Pirapora do Bom Jesus,SP,Jardim Bom Jesus,
2021-08-25 17:15:16,1007737,297968,-23.4026906,-47.0061203,Pirapora do Bom Jesus,SP,Jardim Bom Jesus,
2021-08-25 17:17:12,177244,294448,-23.594239,-46.9084322,Cotia,SP,Jardim Rosalina,
2021-08-25 17:20:08,43421,292390,-23.0102194,-43.3293528,Rio de Janeiro,RJ,Barra da Tijuca,
2021-08-25 17:21:40,1007766,297996,-22.8579056,-43.452571,Rio de Janeiro,RJ,Padre Miguel,
2021-08-25 17:22:23,1007691,297930,-22.91503,-43.247813,Rio de Janeiro,RJ,Vila Isabel,São Cristóvão
2021-08-25 17:23:44,175052,297929,-23.5557714,-46.6395571,São Paulo,SP,,
2021-08-25 17:31:06,57014,231338,-22.9388077,-43.1764534,Rio de Janeiro,RJ,Flamengo,
2021-08-25 17:33:35,43421,292390,-23.0102194,-43.3293528,Rio de Janeiro,RJ,Barra da Tijuca,
2021-08-25 17:34:30,850183,164825,-23.6884718,-46.5589639,São Bernardo do Campo,SP,Jardim do Mar,
2021-08-25 17:35:07,179172,297930,-22.91503,-43.247813,Rio de Janeiro,RJ,Vila Isabel,São Cristóvão
2021-08-25 17:35:36,179177,298013,-22.9156226,-43.3579922,Rio de Janeiro,RJ,Tanque,
2021-08-25 17:35:40,83601,44654,-15.8407129,-47.9841314,Brasília,DF,Guará II,
2021-08-25 17:35:42,177137,183122,-23.0071421,-43.3226974,Rio de Janeiro,RJ,,
2021-08-25 17:35:46,179179,298006,-23.5733526,-46.5206797,São Paulo,SP,Jardim Haia do Carrao,
2021-08-25 17:37:42,1007787,298014,-23.5324769,-46.6724714,São Paulo,SP,Perdizes,
2021-08-25 17:38:50,976782,271565,-23.5713632,-46.6212517,São Paulo,SP,Cambuci,
2021-08-25 17:39:34,171508,243704,-23.596587,-46.481395,São Paulo,SP,Cidade São Mateus,
2021-08-25 17:39:42,171508,243704,-23.596587,-46.481395,São Paulo,SP,Cidade São Mateus,
2021-08-25 17:40:46,24744,298010,-23.0034598,-43.328932,Rio de Janeiro,RJ,Barra da Tijuca,
2021-08-25 17:40:49,57052,283601,-15.8321181,-47.9125459,Brasília,DF,Asa Sul,
2021-08-25 17:43:00,1007795,298023,-23.3092295,-51.2404239,Cambé,PR,,
2021-08-25 17:43:34,179172,297930,-22.91503,-43.247813,Rio de Janeiro,RJ,Vila Isabel,São Cristóvão
2021-08-25 17:43:34,1007793,298021,-25.4628634,-49.2456184,Curitiba,PR,Prado Velho,
2021-08-25 17:44:23,179184,298022,-23.6696298,-46.6271862,Diadema,SP,Campanário,
2021-08-25 17:44:50,179184,298022,-23.6696298,-46.6271862,Diadema,SP,Campanário,
2021-08-25 17:45:03,1007798,297873,-22.8504761,-43.3225124,Rio de Janeiro,RJ,Irajá,
2021-08-25 17:45:43,97851,298026,-22.8504761,-43.3225124,Rio de Janeiro,RJ,Irajá,
2021-08-25 17:46:10,179172,297930,-22.91503,-43.247813,Rio de Janeiro,RJ,Vila Isabel,São Cristóvão
2021-08-25 17:46:45,1005099,295504,-23.5529284,-46.6978578,São Paulo,SP,Vila Madalena,
2021-08-25 17:46:59,1005099,295504,-23.5529284,-46.6978578,São Paulo,SP,Vila Madalena,
2021-08-25 17:48:23,1005099,295504,-23.5529284,-46.6978578,São Paulo,SP,Vila Madalena,
2021-08-25 17:48:33,1005099,295504,-23.5529284,-46.6978578,São Paulo,SP,Vila Madalena,
2021-08-25 17:49:59,179172,297930,-22.91503,-43.247813,Rio de Janeiro,RJ,Vila Isabel,São Cristóvão
2021-08-25 17:50:14,177463,294848,-22.8889733,-43.3184141,Rio de Janeiro,RJ,Quintino Bocaiuva,
2021-08-25 17:50:21,177463,294848,-22.8889733,-43.3184141,Rio de Janeiro,RJ,Quintino Bocaiuva,
2021-08-25 17:50:44,177463,294848,-22.8889733,-43.3184141,Rio de Janeiro,RJ,Quintino Bocaiuva,
2021-08-25 17:50:54,177463,294848,-22.8889733,-43.3184141,Rio de Janeiro,RJ,Quintino Bocaiuva,
2021-08-25 17:56:19,1007801,298030,-22.9913986,-43.6254941,Rio de Janeiro,RJ,Guaratiba,
2021-08-25 17:57:05,33789,257689,-22.8171623,-43.1954666,Rio de Janeiro,RJ,Jardim Guanabara,
2021-08-25 17:57:56,179190,298035,-23.4759867,-46.5296052,Guarulhos,SP,,
2021-08-25 18:01:28,103087,235831,-22.9843317,-43.2012039,Rio de Janeiro,RJ,Ipanema,
2021-08-25 18:02:20,179196,298039,-23.9908044,-46.2478016,Guarujá,SP,Jardim Tejereba,
2021-08-25 18:03:31,179196,298039,-23.9908044,-46.2478016,Guarujá,SP,Jardim Tejereba,
2021-08-25 18:03:33,179103,297880,-23.5062508,-46.8103125,Barueri,SP,Jardim Mutinga,
2021-08-25 18:03:49,179197,241932,-23.5815297,-46.7133214,São Paulo,SP,Instituto de Previdencia,Vila Olímpia
2021-08-25 18:04:37,35783,126595,-22.9307963,-43.3766633,Rio de Janeiro,RJ,Taquara,
2021-08-25 18:04:51,153174,148295,-22.8800805,-43.5512318,Rio de Janeiro,RJ,Campo Grande,
2021-08-25 18:05:35,1007814,298042,-23.4736744,-46.581036,São Paulo,SP,Vila Constança,
2021-08-25 18:06:37,163129,297666,-23.4813651,-46.5851249,São Paulo,SP,Vila Medeiros,
2021-08-25 18:15:04,179205,298049,-23.688684,-46.6219523,Diadema,SP,Centro,
2021-08-25 18:16:04,162138,254491,-23.5508859,-46.5910784,São Paulo,SP,Água Rasa,
2021-08-25 18:17:46,173185,286416,-23.5817921,-46.5738697,São Paulo,SP,Vila Prudente,
2021-08-25 18:17:57,925037,229597,-15.7429054,-47.9123411,Brasília,DF,SHCNW,
2021-08-25 18:18:03,925037,229597,-15.7429054,-47.9123411,Brasília,DF,SHCNW,
2021-08-25 18:18:17,925037,229597,-15.7429054,-47.9123411,Brasília,DF,SHCNW,
2021-08-25 18:19:54,72468,8303,-22.9325122,-43.2439706,Rio de Janeiro,RJ,Tijuca,
2021-08-25 18:20:19,179170,298001,-22.8579056,-43.452571,Rio de Janeiro,RJ,Padre Miguel,
2021-08-25 18:20:20,20499,240456,-22.8490761,-43.3192024,Rio de Janeiro,RJ,Irajá,
2021-08-25 18:21:26,83601,298011,-15.8706435,-47.9708217,Brasília,DF,,
2021-08-25 18:21:31,1007827,298056,-23.4988417,-46.8896451,Barueri,SP,Vila Universal,
2021-08-25 18:21:41,69213,3518,-23.5254397,-46.8134983,Osasco,SP,Quitaúna,
2021-08-25 18:21:42,69213,3518,-23.5254397,-46.8134983,Osasco,SP,Quitaúna,
2021-08-25 18:21:43,69213,3518,-23.5254397,-46.8134983,Osasco,SP,Quitaúna,
2021-08-25 18:24:16,70460,84545,-15.8144961,-47.9868656,Brasília,DF,Guará I,
2021-08-25 18:24:28,179211,298057,-23.5892952,-46.5427396,São Paulo,SP,Vila Ema,
2021-08-25 18:25:19,177126,293939,-23.0102194,-43.3293528,Rio de Janeiro,RJ,Barra da Tijuca,
2021-08-25 18:26:03,179170,298001,-22.8579056,-43.452571,Rio de Janeiro,RJ,Padre Miguel,
2021-08-25 18:26:16,14636,294329,-22.9088496,-43.1099708,Niterói,RJ,Icaraí,
2021-08-25 18:27:01,1007835,298060,-23.5988003,-46.4212073,São Paulo,SP,Jardim Marilu,
2021-08-25 18:28:01,155134,232286,-22.9362865,-43.3505107,Rio de Janeiro,RJ,Pechincha,Barra
2021-08-25 18:30:24,155134,298063,-22.9373914,-43.3325885,Rio de Janeiro,RJ,Freguesia de Jacarepaguá,
2021-08-25 18:30:35,171678,283476,-22.9562943,-43.1881662,Rio de Janeiro,RJ,Botafogo,
2021-08-25 18:30:58,172144,283776,-22.9191337,-43.237653,Rio de Janeiro,RJ,Vila Isabel,
2021-08-25 18:32:00,82881,243932,-23.0025035,-43.3344225,Rio de Janeiro,RJ,Barra da Tijuca,
2021-08-25 18:32:35,177463,294848,-22.8889733,-43.3184141,Rio de Janeiro,RJ,Quintino Bocaiuva,
2021-08-25 18:32:47,1007845,298068,-22.8634812,-43.3763235,Rio de Janeiro,RJ,Mal. Hermes,
2021-08-25 18:35:54,179217,298067,-23.6219923,-46.5214706,Santo André,SP,Jardim Utinga,
2021-08-25 18:36:10,178468,296745,-23.5964415,-46.6757167,São Paulo,SP,Vila Nova Conceição,
2021-08-25 18:36:19,171508,243704,-23.596587,-46.481395,São Paulo,SP,Cidade São Mateus,
2021-08-25 18:36:50,155134,298063,-22.9373914,-43.3325885,Rio de Janeiro,RJ,Freguesia de Jacarepaguá,
2021-08-25 18:36:55,37674,297563,-22.9043833,-43.1014482,Niterói,RJ,Icaraí,
2021-08-25 18:37:19,97482,274098,-23.0013848,-43.4374137,Rio de Janeiro,RJ,Recreio dos Bandeirantes,
2021-08-25 18:37:27,944678,297772,-22.7566194,-41.8780615,Búzios,RJ,Altos de brava,
2021-08-25 18:39:38,69213,3518,-23.5254397,-46.8134983,Osasco,SP,Quitaúna,
2021-08-25 18:40:23,56888,116231,-22.9711396,-43.3971076,Rio de Janeiro,RJ,Jacarepaguá,
2021-08-25 18:40:29,8961,55729,-22.9348224,-43.3508357,Rio de Janeiro,RJ,Pechincha,
2021-08-25 18:41:01,179219,298074,-23.6094949,-46.5909469,São Paulo,SP,Cidade Nova Heliópolis,
2021-08-25 18:41:16,179219,298074,-23.6094949,-46.5909469,São Paulo,SP,Cidade Nova Heliópolis,
2021-08-25 18:42:36,179167,298071,-22.93422,-43.246754,Rio de Janeiro,RJ,Tijuca,
2021-08-25 18:42:42,178723,297179,-22.9186812,-43.376292,Rio de Janeiro,RJ,Taquara,
2021-08-25 18:43:26,159574,246114,-22.7821399,-43.300679,Duque de Caxias,RJ,Parque Pauliceia,
2021-08-25 18:43:30,10337,194777,-22.9346407,-43.2435171,Rio de Janeiro,RJ,Tijuca,
2021-08-25 18:44:02,179160,297977,-23.6360706,-46.8987728,Embu das Artes,SP,Jardim dos Ipes,
2021-08-25 18:46:33,155134,298063,-22.9373914,-43.3325885,Rio de Janeiro,RJ,Freguesia de Jacarepaguá,
2021-08-25 18:46:37,179071,297824,-23.6545522,-46.6667619,São Paulo,SP,Vila Santa Catarina,
2021-08-25 18:46:58,85717,13671,-22.870022,-43.296101,Rio de Janeiro,RJ,Engenho da Rainha,
2021-08-25 18:47:19,179071,297824,-23.6545522,-46.6667619,São Paulo,SP,Vila Santa Catarina,
2021-08-25 18:47:33,85717,13671,-22.870022,-43.296101,Rio de Janeiro,RJ,Engenho da Rainha,
2021-08-25 18:47:45,159941,284653,-22.895882,-43.3067708,Rio de Janeiro,RJ,Piedade,
2021-08-25 18:47:53,1007854,298077,-23.6337095,-46.7460291,São Paulo,SP,Jardim Inga,
2021-08-25 18:48:06,85717,13671,-22.870022,-43.296101,Rio de Janeiro,RJ,Engenho da Rainha,
2021-08-25 18:48:14,151652,197597,-22.8415103,-43.3343073,Rio de Janeiro,RJ,Colégio,São Cristóvão
2021-08-25 18:49:47,1007846,298079,-22.9050824,-47.0613327,Campinas,SP,,
2021-08-25 18:50:49,1007846,298079,-22.9050824,-47.0613327,Campinas,SP,,
2021-08-25 18:51:03,1007846,298079,-22.9050824,-47.0613327,Campinas,SP,,
2021-08-25 18:51:13,1007846,298079,-22.9050824,-47.0613327,Campinas,SP,,
2021-08-25 18:51:21,1007846,298079,-22.9050824,-47.0613327,Campinas,SP,,
2021-08-25 18:52:23,78948,297040,-23.6106974,-46.6875309,São Paulo,SP,Cidade Monções,
2021-08-25 18:53:11,155080,232140,-22.9057759,-43.2976279,Rio de Janeiro,RJ,Engenho de Dentro,
2021-08-25 18:54:11,1007858,298082,-23.5934783,-46.5736549,São Paulo,SP,Vila Lucia,
2021-08-25 18:55:54,102553,71650,-15.7441096,-47.8984219,Brasília,DF,Asa Norte,
2021-08-25 18:56:32,160146,248133,-22.9198679,-43.2660423,Rio de Janeiro,RJ,Grajau,
2021-08-25 18:56:37,61745,27872,-23.0126221,-43.3001006,Rio de Janeiro,RJ,Barra da Tijuca,
2021-08-25 18:57:18,1007861,298086,-23.4099849,-46.7549297,São Paulo,SP,Vila Perus,
2021-08-25 18:58:42,1007861,298086,-23.4099849,-46.7549297,São Paulo,SP,Vila Perus,
2021-08-25 18:58:47,179164,297991,-23.4471107,-46.4395734,Guarulhos,SP,Cumbica,
2021-08-25 18:59:44,128341,37007,-22.9092666,-43.2810154,Rio de Janeiro,RJ,Lins de Vasconcelos,
2021-08-25 19:01:04,97482,274098,-23.0013848,-43.4374137,Rio de Janeiro,RJ,Recreio dos Bandeirantes,
2021-08-25 19:04:01,179219,298074,-23.6094949,-46.5909469,São Paulo,SP,Cidade Nova Heliópolis,
2021-08-25 19:09:00,163236,144922,-23.6130043,-46.6814766,São Paulo,SP,Brooklin,Vila Olímpia
2021-08-25 19:10:15,159941,298078,-23.4471107,-46.4395734,Guarulhos,SP,Jardim Cumbica,
2021-08-25 19:12:20,102553,71650,-15.7441096,-47.8984219,Brasília,DF,Asa Norte,
2021-08-25 19:14:30,102553,71650,-15.7441096,-47.8984219,Brasília,DF,Asa Norte,
2021-08-25 19:15:55,159683,246493,-23.5856422,-46.6384398,São Paulo,SP,Vila Mariana,
2021-08-25 19:17:19,155325,232821,-22.8877333,-43.0271334,Niterói,RJ,Vila Progresso,
2021-08-25 19:17:41,177463,294848,-22.8889733,-43.3184141,Rio de Janeiro,RJ,Quintino Bocaiuva,
2021-08-25 19:18:15,1007868,298095,-23.6456692,-46.8151773,Embu das Artes,SP,Jardim Nossa Sra. de Fatima,
2021-08-25 19:18:50,177463,294848,-22.8889733,-43.3184141,Rio de Janeiro,RJ,Quintino Bocaiuva,
2021-08-25 19:23:12,78228,272481,-15.7983914,-47.9236755,Brasília,DF,St. Sudoeste,
2021-08-25 19:23:19,179231,298089,-22.5271237,-41.9474558,Rio das Ostras,RJ,Balneário Remanso,
2021-08-25 19:24:44,1007875,298099,-22.9080356,-43.12992,Niterói,RJ,Boa Viagem,
2021-08-25 19:25:45,177823,291990,-22.9704986,-43.4217258,Rio de Janeiro,RJ,Jacarepaguá,
2021-08-25 19:26:10,173849,287913,-22.8401453,-43.3116405,Rio de Janeiro,RJ,Vila da Penha,São Cristóvão
2021-08-25 19:28:39,908327,298102,-22.8627438,-43.4536161,Rio de Janeiro,RJ,Padre Miguel,
2021-08-25 19:29:34,136196,149656,-23.4762065,-46.5445181,Guarulhos,SP,Vila Augusta,
2021-08-25 19:30:59,179232,298101,-22.9080356,-43.12992,Niterói,RJ,Boa Viagem,
2021-08-25 19:34:24,138624,298092,-22.9260889,-43.0133913,Niterói,RJ,Serra Grande,
2021-08-25 19:35:46,100585,132753,-23.5783965,-46.6348802,São Paulo,SP,Vila Mariana,Vila Olímpia
2021-08-25 19:39:05,172221,276012,-23.6187042,-46.6390856,São Paulo,SP,Mirandópolis,Vila Olímpia
2021-08-25 19:41:38,179236,298110,-22.9243872,-43.2641393,Rio de Janeiro,RJ,Grajau,
2021-08-25 19:42:16,100585,132753,-23.5783965,-46.6348802,São Paulo,SP,Vila Mariana,Vila Olímpia
2021-08-25 19:43:06,131957,162143,-23.6520813,-46.67027,São Paulo,SP,Jardim Prudência,
2021-08-25 19:43:09,179186,298027,-23.6403162,-46.663405,São Paulo,SP,Vila Paulista,
2021-08-25 19:43:16,138624,298092,-22.9260889,-43.0133913,Niterói,RJ,Serra Grande,
2021-08-25 19:44:27,135817,287697,-23.6676193,-46.4933908,Santo André,SP,Parque Marajoara,
2021-08-25 19:44:27,138624,298092,-22.9260889,-43.0133913,Niterói,RJ,Serra Grande,
2021-08-25 19:44:59,179232,298101,-22.9080356,-43.12992,Niterói,RJ,Boa Viagem,
